Date,Ticker,Type,Price,Shares,Cash_after
2023-04-14 04:00:00,APA,BUY,36.557235625034416,26.0,956.2987352616308
2023-04-17 04:00:00,AMAT,SELL,106.7721305314748,3.0,1276.6151268560552
2023-04-17 04:00:00,AVY,BUY,170.70124338939493,3.0,764.5113966878704
2023-04-17 04:00:00,AES,BUY,21.40954989185104,17.0,400.5490485264027
2023-04-18 04:00:00,APH,SELL,38.801107371245145,57.0,2612.212168687376
2023-04-20 04:00:00,ABT,BUY,106.89991254024272,12.0,1329.4132182044634
2023-04-21 04:00:00,AFL,BUY,62.88078752305416,10.0,700.6053429739218
2023-04-24 04:00:00,APA,SELL,33.574752359045256,26.0,1573.5489043090984
2023-04-24 04:00:00,AOS,BUY,65.60009745145227,11.0,851.9478323431234
2023-04-27 04:00:00,AMCR,SELL,9.573445269300802,8.0,928.5353944975299
2023-04-27 04:00:00,AVY,SELL,156.9246996473772,3.0,1399.3094934396613
2023-04-28 04:00:00,AES,SELL,20.708891491715,17.0,1751.3606487988163
2023-05-03 04:00:00,ADM,SELL,69.79769313190225,90.0,8033.153030670019
2023-05-03 04:00:00,AIZ,BUY,121.0400914437725,33.0,4038.8300130255266
2023-05-04 04:00:00,AMT,SELL,175.8205674264534,8.0,5445.394552437154
2023-05-04 04:00:00,ALLE,BUY,105.07039718401276,25.0,2818.6346228368348
2023-05-05 04:00:00,ADBE,SELL,338.9800109863281,24.0,10954.15488650871
2023-05-09 04:00:00,ABBV,SELL,134.5534794492469,256.0,45399.84562551592
2023-05-09 04:00:00,AME,BUY,142.27517498083293,159.0,22778.092803563482
2023-05-10 04:00:00,AIG,BUY,50.60357430591087,225.0,11392.288584733536
2023-05-12 04:00:00,AMD,BUY,96.83000183105467,54.0,6163.468485856584
2023-05-16 04:00:00,ACN,SELL,266.78864305296133,2.0,6697.0457719625065
2023-05-18 04:00:00,APD,SELL,258.65304639804305,50.0,19629.69809186466
2023-05-18 04:00:00,ACN,BUY,273.96174712829645,35.0,10041.036942374283
2023-05-18 04:00:00,AMAT,BUY,122.99031525791874,40.0,5121.424332057533
2023-05-18 04:00:00,APO,BUY,60.47024202782118,42.0,2581.6741668890436
2023-05-23 04:00:00,AEE,SELL,77.11225525823785,2.0,2735.8986774055193
2023-05-23 04:00:00,ANET,BUY,35.99250030517578,38.0,1368.1836658088396
2023-05-24 04:00:00,AWK,SELL,135.55771299038162,1.0,1503.7413787992211
2023-05-25 04:00:00,AMD,SELL,117.30999755859376,54.0,7838.481246963284
2023-05-25 04:00:00,AMP,BUY,282.7911904662263,13.0,4162.195770902343
2023-05-26 04:00:00,ABT,SELL,97.28130326278034,12.0,5329.571410055707
2023-05-30 04:00:00,AMZN,SELL,122.37000274658205,182.0,27600.91190993364
2023-05-30 04:00:00,AOS,SELL,63.67550674522062,11.0,28301.342484131066
2023-05-30 04:00:00,ADBE,BUY,429.9400024414063,32.0,14543.262406006064
2023-05-31 04:00:00,AON,SELL,304.43683306206003,3.0,15456.572905192244
2023-06-02 04:00:00,AFL,SELL,62.31142234318821,10.0,16079.687128624126
2023-06-06 04:00:00,ACGL,SELL,68.18893214033922,70.0,20852.912378447872
2023-06-06 04:00:00,AXP,BUY,162.8662883603175,64.0,10429.469923387553
2023-06-07 04:00:00,AJG,SELL,201.29741624899583,2.0,10832.064755885543
2023-06-08 04:00:00,BA,BUY,212.33999633789065,25.0,5523.564847438277
2023-06-08 04:00:00,BAC,BUY,27.59994852827554,100.0,2763.569994610723
2023-06-09 04:00:00,AFL,BUY,65.06408413067466,21.0,1397.224227866555
2023-06-09 04:00:00,APH,BUY,38.77173565996737,18.0,699.3329859871425
2023-06-13 04:00:00,AOS,BUY,65.65401428753104,5.0,371.0629145494873
2023-06-14 04:00:00,APO,SELL,72.9301909963944,42.0,3434.130936398052
2023-06-14 04:00:00,ADP,BUY,211.07024113109796,8.0,1745.5690073492685
2023-06-14 04:00:00,ALB,BUY,222.29259303495272,3.0,1078.6912282444105
2023-06-16 04:00:00,ADBE,SELL,518.22998046875,32.0,17662.05060324441
2023-06-16 04:00:00,AJG,BUY,211.8197684187175,41.0,8977.440098076993
2023-06-16 04:00:00,ADI,BUY,183.1863841376396,24.0,4580.966878773643
2023-06-20 04:00:00,APD,BUY,272.0318210712848,8.0,2404.7123102033643
2023-06-20 04:00:00,APTV,BUY,101.0,11.0,1293.7123102033643
2023-06-21 04:00:00,ALGN,BUY,330.8099975585937,1.0,962.9023126447705
2023-06-22 04:00:00,AWK,BUY,140.75948122349138,3.0,540.6238689742963
2023-06-28 04:00:00,AWK,SELL,134.78356588172684,3.0,944.9745666194768
2023-06-28 04:00:00,ABT,BUY,102.81438824977332,4.0,533.7170136203836
2023-07-03 04:00:00,AVY,BUY,164.8611213439585,1.0,368.85589227642504
2023-07-06 04:00:00,ADM,BUY,71.01877940876814,2.0,226.81833345888876
2023-07-07 04:00:00,AIZ,SELL,119.82143696208314,33.0,4180.925753207633
2023-07-07 04:00:00,AMT,BUY,180.61730484226337,11.0,2194.1353999427356
2023-07-10 04:00:00,ACGL,BUY,71.10818858128899,15.0,1127.5125712234008
2023-07-10 04:00:00,APA,BUY,31.642983817284208,17.0,589.5818463295692
2023-07-14 04:00:00,AES,BUY,19.3413224994754,15.0,299.4620088374382
2023-07-18 04:00:00,AEP,BUY,77.79600828265664,1.0,221.66600055478153
2023-07-19 04:00:00,AMP,SELL,341.0694306470472,13.0,4655.568598966396
2023-07-19 04:00:00,ANET,SELL,43.6150016784668,38.0,6312.938662748134
2023-07-20 04:00:00,ARE,BUY,106.66546918962958,29.0,3219.6400562488766
2023-07-21 04:00:00,AIZ,BUY,125.32704536718542,12.0,1715.7155118426515
2023-07-24 04:00:00,A,BUY,125.4875107882518,6.0,962.7904471131408
2023-07-25 04:00:00,AEE,BUY,81.11450693326738,5.0,557.2179124468039
2023-07-25 04:00:00,AWK,BUY,139.0601813534026,2.0,279.09754973999867
2023-07-26 04:00:00,ALB,SELL,203.59388361354385,3.0,889.8792005806301
2023-07-26 04:00:00,AMT,SELL,173.34217182664125,11.0,2796.643090673684
2023-07-27 04:00:00,ALGN,SELL,403.8299865722656,1.0,3200.4730772459498
2023-07-27 04:00:00,AMCR,BUY,9.21133337880343,173.0,1606.9124027129565
2023-07-31 04:00:00,AMAT,SELL,148.9076346132726,40.0,7563.217787243861
2023-08-03 04:00:00,AXP,SELL,161.46777127006376,64.0,17897.15514852794
2023-08-03 04:00:00,ABBV,BUY,137.47568841664432,65.0,8961.235401446062
2023-08-03 04:00:00,ALL,BUY,100.74595277228796,44.0,4528.413479465391
2023-08-04 04:00:00,APA,SELL,38.39812683334655,17.0,5181.181635632282
2023-08-07 04:00:00,AES,SELL,17.718564247571212,15.0,5446.960099345851
2023-08-07 04:00:00,ALL,SELL,105.0439547028708,44.0,10068.894106272166
2023-08-08 04:00:00,AEP,SELL,73.26197619288475,1.0,10142.156082465051
2023-08-08 04:00:00,ALLE,SELL,108.45173849528334,25.0,12853.449544847135
2023-08-09 04:00:00,AEE,SELL,75.44560592783017,5.0,13230.677574486286
2023-08-10 04:00:00,AMCR,SELL,8.77828353450472,173.0,14749.320625955603
2023-08-10 04:00:00,AWK,SELL,133.74179347538305,2.0,15016.804212906369
2023-08-10 04:00:00,AMGN,BUY,243.7133144080795,30.0,7705.404780663984
2023-08-14 04:00:00,APD,SELL,271.64625177691227,8.0,9878.574794879281
2023-08-15 04:00:00,ADI,SELL,175.94513159837618,24.0,14101.25795324031
2023-08-15 04:00:00,ATO,SELL,109.4679959044222,31.0,17494.7658262774
2023-08-16 04:00:00,APTV,SELL,96.43000030517578,11.0,18555.495829634332
2023-08-17 04:00:00,AXON,BUY,200.4199981689453,46.0,9336.175913862848
2023-08-18 04:00:00,ACN,SELL,292.63962942828226,35.0,19578.562943852725
2023-08-18 04:00:00,AOS,SELL,66.66140181857018,5.0,19911.869952945577
2023-08-23 04:00:00,ABT,SELL,101.14486953214144,4.0,20316.449431074143
2023-08-23 04:00:00,BAC,SELL,26.81757354736328,100.0,22998.20678581047
2023-08-24 04:00:00,ARE,SELL,104.70683978832068,29.0,26034.705139671772
2023-08-25 04:00:00,A,SELL,117.79818858438308,6.0,26741.49427117807
2023-08-25 04:00:00,ACGL,SELL,71.76430931365486,15.0,27817.958910882895
2023-08-25 04:00:00,AIG,SELL,55.45731067413383,225.0,40295.85381256301
2023-08-28 04:00:00,AMAT,BUY,142.7282727418014,141.0,20171.16735596901
2023-08-30 04:00:00,ACN,BUY,312.9033181459196,32.0,10158.261175299582
2023-09-05 04:00:00,ADM,SELL,74.05032661337617,2.0,10306.361828526335
2023-09-05 04:00:00,AON,BUY,328.9088774022646,15.0,5372.728667492366
2023-09-05 04:00:00,AZO,BUY,2527.5400390625,1.0,2845.188628429866
2023-09-08 04:00:00,BA,SELL,215.8300018310547,25.0,8240.938674206234
2023-09-11 04:00:00,APD,BUY,282.9719610274261,14.0,4279.331219822268
2023-09-13 04:00:00,AMP,BUY,338.161111205028,6.0,2250.3645525921
2023-09-13 04:00:00,ACGL,BUY,74.94982498664584,15.0,1126.1171777924126
2023-09-14 04:00:00,AIG,BUY,58.46239110582151,9.0,599.955657840019
2023-09-14 04:00:00,ALL,BUY,105.25744534459466,2.0,389.44076715082963
2023-09-20 04:00:00,AMAT,SELL,136.2946282386501,141.0,19606.983348800495
2023-09-20 04:00:00,APH,SELL,42.61667131177353,18.0,20374.08343241242
2023-09-22 04:00:00,ADP,SELL,227.56426984508,8.0,22194.59759117306
2023-09-25 04:00:00,ACN,SELL,304.93119165326146,32.0,31952.395724077425
2023-09-27 04:00:00,AMP,SELL,318.91569480163275,6.0,33865.88989288722
2023-09-29 04:00:00,APD,SELL,273.24709418054323,14.0,37691.349211414825
2023-10-02 04:00:00,AME,SELL,145.8072115262223,159.0,60874.69584408417
2023-10-03 04:00:00,AXON,SELL,195.38999938964844,46.0,69862.635816008
2023-10-04 04:00:00,AVY,SELL,175.32541385232736,1.0,70037.96122986033
2023-10-09 04:00:00,AON,SELL,320.2813906957683,15.0,74842.18209029686
2023-10-09 04:00:00,AVY,BUY,176.90778584726925,211.0,37514.63927652305
2023-10-10 04:00:00,ADSK,BUY,211.1499938964844,88.0,18933.43981363242
2023-10-12 04:00:00,AXON,BUY,220.67999267578125,42.0,9664.880121249607
2023-10-16 04:00:00,ADBE,BUY,553.1799926757812,8.0,5239.440179843357
2023-10-17 04:00:00,AMD,BUY,103.54000091552734,25.0,2650.9401569551737
2023-10-18 04:00:00,ADP,BUY,239.00860348898885,5.0,1455.8971395102294
2023-10-18 04:00:00,AVB,BUY,166.50304077229055,4.0,789.8849764210672
2023-10-18 04:00:00,AOS,BUY,67.88982505998543,5.0,450.4358511211401
2023-10-23 04:00:00,AVY,SELL,166.86354856867507,211.0,35658.644599111576
2023-10-24 04:00:00,ADP,SELL,230.81082019251983,5.0,36812.69870007417
2023-10-24 04:00:00,AVB,SELL,156.60649542264855,4.0,37439.12468176476
2023-10-25 04:00:00,AMD,SELL,100.41999816894533,25.0,39949.624635988395
2023-10-26 04:00:00,AOS,SELL,63.76308481699044,5.0,40268.44006007335
2023-10-30 04:00:00,ADSK,SELL,196.0800018310547,88.0,57523.48022120616
2023-10-31 04:00:00,AXON,SELL,202.32000732421875,42.0,66020.92052882335
2023-10-31 04:00:00,AZO,SELL,2473.47998046875,1.0,68494.4005092921
2023-11-01 04:00:00,ADBE,SELL,535.0,8.0,72774.4005092921
2023-11-01 04:00:00,AIZ,SELL,153.82454204310218,12.0,74620.29501380933
2023-11-02 04:00:00,ALL,SELL,129.68040100152808,2.0,74879.65581581238
2023-11-03 04:00:00,ABBV,SELL,134.181695126685,65.0,83601.46599904691
2023-11-03 04:00:00,AFL,SELL,78.51795339739262,21.0,85250.34302039216
2023-11-03 04:00:00,AMT,BUY,174.18485107774424,244.0,42749.239357422564
2023-11-06 05:00:00,AOS,BUY,68.95420420697207,309.0,21442.390257468196
2023-11-07 05:00:00,AEP,BUY,72.70020139126677,147.0,10755.46065295198
2023-11-08 05:00:00,AZO,BUY,2658.550048828125,2.0,5438.360555295731
2023-11-08 05:00:00,ADBE,BUY,589.0,4.0,3082.3605552957306
2023-11-08 05:00:00,AES,BUY,14.813622318998329,104.0,1541.7438341199045
2023-11-08 05:00:00,AMZN,BUY,142.97000122070312,5.0,826.8938280163889
2023-11-09 05:00:00,AMD,BUY,114.0999984741211,3.0,484.59383259402557
2023-11-13 05:00:00,BAC,BUY,26.1761213975408,9.0,249.00874001615836
2023-11-14 05:00:00,APH,BUY,43.04460396877832,2.0,162.91953207860172
2023-11-15 05:00:00,AMCR,BUY,8.500635566202805,9.0,86.41381198277648
2023-12-08 05:00:00,ACGL,SELL,74.81669791892159,15.0,1208.6642807666003
2023-12-13 05:00:00,AMD,SELL,137.97000122070312,3.0,1622.5742844287097
2023-12-13 05:00:00,ABBV,BUY,142.5989582556693,5.0,909.5794931503633
2023-12-13 05:00:00,AVB,BUY,163.26026233319834,2.0,583.0589684839666
2023-12-14 05:00:00,AES,SELL,17.87226744118822,104.0,2441.774782367542
2023-12-14 05:00:00,ADP,BUY,231.41993531304496,5.0,1284.675105802317
2023-12-15 05:00:00,BAC,SELL,32.40166613776288,9.0,1576.2901010421829
2023-12-19 05:00:00,AJG,SELL,223.82771703758343,41.0,10753.226499583103
2023-12-22 05:00:00,APTV,BUY,88.88999938964844,60.0,5419.826536204197
2023-12-27 05:00:00,ALB,BUY,148.22810356083565,16.0,3048.176879230826
2024-01-02 05:00:00,APD,BUY,260.2651658149944,5.0,1746.8510501558542
2024-01-04 05:00:00,APTV,SELL,81.0,60.0,6606.851050155854
2024-01-05 05:00:00,ALB,SELL,131.03368121099172,16.0,8703.389949531722
2024-01-08 05:00:00,ADBE,SELL,567.8699951171875,4.0,10974.869930000472
2024-01-10 05:00:00,ALGN,BUY,277.0,19.0,5711.869930000472
2024-01-17 05:00:00,APD,SELL,246.6273363872163,5.0,6945.006611936553
2024-01-22 05:00:00,AMAT,BUY,165.54686186741674,20.0,3634.069374588218
2024-01-23 05:00:00,AMGN,SELL,293.0555037865478,30.0,12425.734488184651
2024-01-24 05:00:00,AEP,SELL,73.07319017466149,147.0,23167.49344385989
2024-01-25 05:00:00,AMT,SELL,188.13307174890505,244.0,69071.96295059273
2024-01-26 05:00:00,ADBE,BUY,620.7000122070312,55.0,34933.46227920601
2024-01-29 05:00:00,AMCR,SELL,8.828644261858052,9.0,35012.92007756273
2024-01-29 05:00:00,ACGL,BUY,75.37772008107066,232.0,17525.289018754338
2024-01-29 05:00:00,AJG,BUY,228.7340095561651,38.0,8833.396655620065
2024-01-31 05:00:00,AJG,SELL,228.00495963364185,38.0,17497.585121698456
2024-02-06 05:00:00,AVB,SELL,160.26356499723002,2.0,17818.112251692917
2024-02-06 05:00:00,APTV,BUY,81.72000122070312,109.0,8910.632118636277
2024-02-07 05:00:00,A,BUY,134.7369585235993,33.0,4464.3124873575
2024-02-09 05:00:00,AOS,SELL,77.72502000002501,309.0,28481.34366736523
2024-02-09 05:00:00,APH,SELL,51.762333239689866,2.0,28584.86833384461
2024-02-09 05:00:00,APTV,SELL,81.12000274658203,109.0,37426.948633222055
2024-02-12 05:00:00,AMZN,SELL,174.8000030517578,5.0,38300.948648480844
2024-02-12 05:00:00,AJG,BUY,235.4629789467304,81.0,19228.44735379568
2024-02-14 05:00:00,A,SELL,129.28903784592617,33.0,23494.985602711244
2024-02-15 05:00:00,AON,BUY,304.8301610616569,38.0,11911.439482368281
2024-02-15 05:00:00,A,BUY,131.25305883590036,45.0,6005.051834752765
2024-02-16 05:00:00,AMAT,SELL,198.85704218853647,20.0,9982.192678523494
2024-02-20 05:00:00,ADBE,SELL,531.5,55.0,39214.6926785235
2024-02-21 05:00:00,AOS,BUY,77.35715434532912,253.0,19643.33262915523
2024-02-22 05:00:00,A,SELL,130.74969892350526,45.0,25527.069080712965
2024-02-23 05:00:00,AEP,BUY,77.013638711466,165.0,12819.818693321075
2024-02-29 05:00:00,A,BUY,135.71401387090654,47.0,6441.2600413884675
2024-03-01 05:00:00,AIG,SELL,70.18726348876953,9.0,7072.945412787393
2024-03-06 05:00:00,AVB,BUY,174.24420894043436,20.0,3588.061233978706
2024-03-07 05:00:00,ABBV,SELL,171.4493572860042,5.0,4445.308020408726
2024-03-11 04:00:00,ATO,BUY,111.97613289781238,19.0,2317.761495350291
2024-03-11 04:00:00,ADI,BUY,189.8045363375436,6.0,1178.9342773250296
2024-03-12 04:00:00,AFL,BUY,80.45242161441855,7.0,615.7673260240997
2024-03-12 04:00:00,AMT,BUY,194.0962833067411,1.0,421.6710427173586
2024-03-12 04:00:00,ALB,BUY,122.95415671756186,1.0,298.7168859997968
2024-03-13 04:00:00,ALB,SELL,118.89985934368414,1.0,417.61674534348094
2024-03-13 04:00:00,AEE,BUY,69.27654092062866,3.0,209.78712258159496
2024-03-14 04:00:00,AMCR,BUY,8.894704813031069,11.0,111.9453696382532
2024-03-18 04:00:00,APA,BUY,29.847223443415636,1.0,82.09814619483757
2024-03-19 04:00:00,ADP,SELL,235.06304868236072,5.0,1257.413389606641
2024-03-19 04:00:00,APD,BUY,235.00606059858404,2.0,787.4012684094729
2024-03-20 04:00:00,ADM,BUY,57.710735663376646,6.0,441.13685442921303
2024-03-22 04:00:00,AZO,SELL,3207.300048828125,2.0,6855.736952085463
2024-03-27 04:00:00,AMT,SELL,184.6042320685168,1.0,7040.341184153979
2024-04-02 04:00:00,AES,BUY,16.41070198851691,214.0,3528.450958611361
2024-04-09 04:00:00,ALB,BUY,129.0249579266882,11.0,2109.176421417791
2024-04-11 04:00:00,AWK,BUY,114.42847426766576,9.0,1079.3201530087993
2024-04-12 04:00:00,AJG,SELL,234.51898718385624,81.0,20075.358114901155
2024-04-12 04:00:00,AWK,SELL,113.13274208690646,9.0,21093.552793683313
2024-04-16 04:00:00,AES,SELL,14.719348986195444,214.0,24243.493476729138
2024-04-16 04:00:00,ALB,SELL,113.45498463919488,11.0,25491.49830776028
2024-04-16 04:00:00,AMCR,SELL,8.368724818950538,11.0,25583.554280768738
2024-04-17 04:00:00,AON,SELL,301.39274731779506,38.0,37036.47867884495
2024-04-19 04:00:00,AFL,SELL,78.9408525848865,7.0,37589.06464693916
2024-04-22 04:00:00,A,SELL,132.00994621589612,47.0,43793.532119086274
2024-04-22 04:00:00,AEP,SELL,78.88263002600345,165.0,56809.166073376844
2024-04-22 04:00:00,APD,SELL,223.280654956784,2.0,57255.72738329041
2024-04-23 04:00:00,ADI,SELL,182.39179852709657,6.0,58350.07817445299
2024-04-26 04:00:00,AEP,BUY,81.57812054228594,357.0,29226.689140856906
2024-04-30 04:00:00,APA,SELL,30.284352473671248,1.0,29256.973493330577
2024-04-30 04:00:00,AFL,BUY,81.46982828643459,179.0,14673.874230058786
2024-05-01 04:00:00,AOS,SELL,80.49342421387632,253.0,35038.7105561695
2024-05-01 04:00:00,AWK,BUY,117.21194107249536,149.0,17574.13133636769
2024-05-01 04:00:00,ADI,BUY,192.20389543704655,45.0,8924.956041700594
2024-05-02 04:00:00,ACGL,SELL,91.02951737514545,232.0,30043.80407273434
2024-05-02 04:00:00,AIG,BUY,75.73057105074564,198.0,15049.151004686702
2024-05-06 04:00:00,AVY,BUY,215.89998026537268,34.0,7708.551675664032
2024-05-06 04:00:00,APD,BUY,238.20261409513856,16.0,3897.309850141815
2024-05-06 04:00:00,AXON,BUY,322.0,6.0,1965.3098501418149
2024-05-06 04:00:00,AMZN,BUY,186.27999877929688,5.0,1033.9098562453305
2024-05-06 04:00:00,AMCR,BUY,9.448863969740469,54.0,523.6712018793452
2024-05-08 04:00:00,ALB,BUY,124.35590456631247,1.0,399.3152973130327
2024-05-09 04:00:00,ALGN,SELL,274.4100036621094,19.0,5613.105366893111
2024-05-10 04:00:00,APTV,BUY,83.69999694824219,33.0,2851.0054676011187
2024-05-13 04:00:00,AMP,BUY,426.2291986491499,3.0,1572.317871653669
2024-05-15 04:00:00,AJG,BUY,246.4691153147106,3.0,832.9105257095373
2024-05-15 04:00:00,A,BUY,151.2470084781943,2.0,530.4165087531487
2024-05-15 04:00:00,APO,BUY,108.62815977048474,2.0,313.16018921217926
2024-05-16 04:00:00,AXON,SELL,293.6000061035156,6.0,2074.760225833273
2024-05-16 04:00:00,AAPL,BUY,189.18508101005293,5.0,1128.8348207830086
2024-05-17 04:00:00,ADP,BUY,242.32127322851045,2.0,644.1922743259877
2024-05-17 04:00:00,ARE,BUY,114.61617335135443,2.0,414.9599276232788
2024-05-20 04:00:00,AMT,BUY,184.6916706791013,1.0,230.26825694417752
2024-05-23 04:00:00,ADI,SELL,234.94404987687656,45.0,10802.750501403621
2024-05-29 04:00:00,ADM,SELL,57.66765458139943,6.0,11148.756428892018
2024-05-29 04:00:00,ATO,SELL,108.16600498068796,19.0,13203.91052352509
2024-05-30 04:00:00,A,SELL,123.8643997982588,2.0,13451.639323121608
2024-05-30 04:00:00,AMD,BUY,167.89999389648438,39.0,6903.539561158717
2024-05-31 04:00:00,ARE,SELL,107.91896611756545,2.0,7119.377493393848
2024-06-03 04:00:00,AMZN,SELL,177.6999969482422,5.0,8007.877478135059
2024-06-04 04:00:00,AEE,SELL,70.33616216242486,3.0,8218.885964622334
2024-06-06 04:00:00,ALB,SELL,113.57147405673396,1.0,8332.457438679068
2024-06-07 04:00:00,ADP,SELL,241.18746441891105,2.0,8814.83236751689
2024-06-11 04:00:00,ADM,BUY,58.63053401727812,75.0,4417.542316221031
2024-06-12 04:00:00,AIG,SELL,72.4581342753459,198.0,18764.252902739518
2024-06-12 04:00:00,APTV,SELL,76.9800033569336,33.0,21304.593013518326
2024-06-13 04:00:00,ADP,BUY,236.71047973632807,45.0,10652.621425383562
2024-06-14 04:00:00,AMZN,BUY,183.0800018310547,29.0,5343.301372282976
2024-06-20 04:00:00,ADM,SELL,57.01938741555173,75.0,9619.755428449356
2024-06-20 04:00:00,ADBE,BUY,527.6699829101562,9.0,4870.72558225795
2024-06-21 04:00:00,AON,BUY,293.89041084501343,8.0,2519.6022954978425
2024-06-21 04:00:00,ATO,BUY,113.72492805696764,11.0,1268.6280868711985
2024-06-21 04:00:00,ABBV,BUY,164.03660138627637,3.0,776.5182827123695
2024-06-25 04:00:00,ADM,BUY,59.02140357440536,6.0,422.38986126593727
2024-06-26 04:00:00,ADM,SELL,57.49605622803152,6.0,767.3661986341264
2024-06-26 04:00:00,AEP,SELL,82.03700566935066,357.0,30054.57722259231
2024-06-26 04:00:00,ADSK,BUY,240.4900054931641,62.0,15144.196882016136
2024-06-28 04:00:00,ADP,SELL,232.21735707412736,45.0,25593.977950351866
2024-07-02 04:00:00,BA,BUY,186.33999633789065,68.0,12922.858199375301
2024-07-02 04:00:00,ACN,BUY,294.20110573932976,21.0,6744.634978849376
2024-07-03 04:00:00,AMCR,SELL,9.149162292480469,54.0,7238.689742643322
2024-07-03 04:00:00,AVY,SELL,209.73839552197643,34.0,14369.79519039052
2024-07-03 04:00:00,ADM,BUY,59.45993787841113,120.0,7234.602644981183
2024-07-08 04:00:00,ATO,SELL,111.4799792623238,11.0,8460.882416866745
2024-07-09 04:00:00,ABBV,SELL,158.64154355324703,3.0,8936.807047526487
2024-07-09 04:00:00,APD,SELL,246.47817300175595,16.0,12880.457815554582
2024-07-09 04:00:00,AWK,SELL,125.03966693553753,149.0,31511.368188949673
2024-07-10 04:00:00,AAPL,SELL,227.75311249906628,5.0,32650.133751445006
2024-07-10 04:00:00,AXON,BUY,299.0,54.0,16504.133751445006
2024-07-12 04:00:00,AXP,BUY,235.8069774456468,34.0,8486.696518293014
2024-07-12 04:00:00,AWK,BUY,132.1922084727483,32.0,4256.545847165069
2024-07-15 04:00:00,ATO,BUY,116.93200904079096,18.0,2151.7696844308316
