Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-10-03 00:00:00-04:00,11.682289123535156,11.749879318924291,11.657956611941287,11.682289123535156,13063800,0.0,0.0
2005-10-04 00:00:00-04:00,11.725545300001338,11.787728148004337,11.62821526613772,11.636326789855957,9836800,0.0,0.0
2005-10-05 00:00:00-04:00,11.614696429886704,11.674176119065628,11.522773742675781,11.522773742675781,10305600,0.0,0.0
2005-10-06 00:00:00-04:00,11.530889568159846,11.593072433983314,11.474113011238682,11.547110557556152,13721400,0.0,0.0
2005-10-07 00:00:00-04:00,11.528176130402365,11.536286618591427,11.365960178557867,11.409217834472656,14741800,0.0,0.0
2005-10-10 00:00:00-04:00,11.393002477921312,11.433557005229876,11.317301793712762,11.34974479675293,12022200,0.0,0.0
2005-10-11 00:00:00-04:00,11.314597543916245,11.355152070993292,11.241601045328702,11.263229370117188,11594800,0.0,0.0
2005-10-12 00:00:00-04:00,11.22808311450412,11.355153013976494,11.222675775021832,11.279452323913574,17748200,0.0,0.0
2005-10-13 00:00:00-04:00,11.219972620952964,11.333523656047344,11.219972620952964,11.279452323913574,9680400,0.0,0.0
2005-10-14 00:00:00-04:00,11.279451937598271,11.414632325991944,11.233490069245274,11.374077796936035,10720800,0.0,0.0
2005-10-17 00:00:00-04:00,11.341630984585802,11.444368334047757,11.333519462691324,11.379481315612793,9956200,0.0,0.0
2005-10-18 00:00:00-04:00,11.357851879642896,11.414628407097432,11.287558555603027,11.287558555603027,11762000,0.0,0.0
2005-10-19 00:00:00-04:00,11.292966398186435,11.32811357745061,11.160489203325595,11.301076889038086,14578800,0.0,0.0
2005-10-20 00:00:00-04:00,11.598483112115082,11.609296764376408,11.376787254910486,11.382193565368652,21683000,0.0,0.0
2005-10-21 00:00:00-04:00,11.460587341574024,11.528177501438316,11.303778706987748,11.336221694946289,13578600,0.0,0.0
2005-10-24 00:00:00-04:00,11.403814345534144,11.487626533355241,11.371371350489682,11.46329402923584,11878600,0.0,0.0
2005-10-25 00:00:00-04:00,11.422738627242616,11.517364451853716,11.37137046978861,11.479514122009277,11748200,0.0,0.0
2005-10-26 00:00:00-04:00,11.484923318760593,11.584956496879977,11.438962491178065,11.447072982788086,10462600,0.0,0.0
2005-10-27 00:00:00-04:00,11.449777502402176,11.490332027979877,11.387594652835617,11.395706176757812,8195200,0.0,0.0
2005-10-28 00:00:00-04:00,11.463299321265525,11.617404908049808,11.447077300582293,11.579554557800293,12878000,0.0,0.0
2005-10-31 00:00:00-05:00,11.517363594125165,11.617397779943246,11.463292287713735,11.566028594970703,19920400,0.0,0.0
2005-11-01 00:00:00-05:00,11.522776079098794,11.574145287021707,11.482222581172019,11.530887603759766,11631400,0.0,0.0
2005-11-02 00:00:00-05:00,11.511960552878072,11.528181536863482,11.460591353339336,11.503849029541016,12415400,0.0,0.0
2005-11-03 00:00:00-05:00,11.525483588188523,11.56874128392525,11.487633233336988,11.51196575164795,9076400,0.0,0.0
2005-11-04 00:00:00-05:00,11.53359218798229,11.544406867974988,11.363264587803567,11.436262130737305,11434800,0.0,0.0
2005-11-07 00:00:00-05:00,11.449780443627349,11.48222448496152,11.38489442364839,11.466002464294434,10704000,0.0,0.0
2005-11-08 00:00:00-05:00,11.466005799333855,11.501153005329892,11.35515787089558,11.3930082321167,9146200,0.0,0.0
2005-11-09 00:00:00-05:00,11.401112991609633,11.466000029152617,11.360559495571682,11.403817176818848,9225400,0.0,0.0
2005-11-10 00:00:00-05:00,11.457885792325811,11.536289604918363,11.41733127819466,11.495736122131348,9571800,0.0,0.0
2005-11-11 00:00:00-05:00,11.476816745150074,11.560627937316895,11.42004122180907,11.560627937316895,8627000,0.0,0.0
2005-11-14 00:00:00-05:00,11.549816106499483,11.56874128392525,11.484929047221982,11.51196575164795,6991200,0.0,0.0
2005-11-15 00:00:00-05:00,11.482218306337673,11.536289616775937,11.422738627242616,11.479514122009277,8944200,0.0,0.0
2005-11-16 00:00:00-05:00,11.474116296354097,11.490338321739575,11.38760089032154,11.3930082321167,10351400,0.0,0.0
2005-11-17 00:00:00-05:00,11.403818589556922,11.438965782219528,11.320006370544432,11.320006370544434,14969200,0.0,0.0
2005-11-18 00:00:00-05:00,11.482215322205843,11.484918474487573,11.325405674924808,11.409217834472656,17160400,0.0,0.0
2005-11-21 00:00:00-05:00,11.441667009824407,11.441667009824407,11.365966328846756,11.395706176757812,13533000,0.0,0.0
2005-11-22 00:00:00-05:00,11.398407970439347,11.471405488962455,11.374075464264978,11.447072982788086,13147600,0.0,0.0
2005-11-23 00:00:00-05:00,11.47681524184621,11.574145287021707,11.452482730552337,11.530887603759766,9917600,0.0,0.0
2005-11-25 00:00:00-05:00,11.584959483673883,11.603884656539359,11.552516477525149,11.571441650390625,3958400,0.0,0.0
2005-11-28 00:00:00-05:00,11.611990443033292,11.701208923687402,11.5579181052778,11.566028594970703,15625800,0.0,0.0
2005-11-29 00:00:00-05:00,11.658560131072148,11.770138279012368,11.644953242423645,11.715709686279297,14827800,0.14,0.0
2005-11-30 00:00:00-05:00,11.710267983592718,11.751089692071012,11.61229671375615,11.6177396774292,13232000,0.0,0.0
2005-12-01 00:00:00-05:00,11.620460096807468,11.680330612784392,11.620460096807468,11.658559799194336,10905200,0.0,0.0
2005-12-02 00:00:00-05:00,11.601409638255209,11.683052001687065,11.595966675607889,11.653116226196289,8286800,0.0,0.0
2005-12-05 00:00:00-05:00,11.623183246186036,11.710268593210024,11.593247463495436,11.606855392456055,9906000,0.0,0.0
2005-12-06 00:00:00-05:00,11.601410462899867,11.628624239931888,11.525210018559923,11.57691764831543,16146600,0.0,0.0
2005-12-07 00:00:00-05:00,11.541539817947136,11.615018267495717,11.421797736167486,11.484390258789062,12944600,0.0,0.0
2005-12-08 00:00:00-05:00,11.454454092140983,11.468060981270845,11.351039866103665,11.39730453491211,13954400,0.0,0.0
2005-12-09 00:00:00-05:00,11.383700086244195,11.427242763677981,11.225857231709647,11.296613693237305,18714200,0.0,0.0
2005-12-12 00:00:00-05:00,11.274842151809132,11.353763574024098,11.185034801397775,11.19864273071289,19171400,0.0,0.0
2005-12-13 00:00:00-05:00,11.214967121261033,11.220410083678235,11.095225062499363,11.146931648254395,20553000,0.0,0.0
2005-12-14 00:00:00-05:00,11.190479754945072,11.266680227727523,11.149659074160358,11.182315826416016,13085800,0.0,0.0
2005-12-15 00:00:00-05:00,11.157818989462966,11.220411507997898,11.1169972852215,11.201361656188965,13107800,0.0,0.0
