Date,Ticker,Type,Price,Shares,Cash_after
2022-12-21 05:00:00,ADM,BUY,85.35762337078685,10.0,99146.42376629214
2022-12-22 05:00:00,ADM,SELL,86.17246431525359,5.0,99577.2860878684
2022-12-29 05:00:00,ADM,SELL,85.95274787952948,2.0,99749.19158362746
2023-01-05 05:00:00,AVY,BUY,175.34812636015792,10.0,97995.71032002587
2023-01-06 05:00:00,ADM,SELL,77.72185372675852,3.0,98228.87588120614
2023-01-09 05:00:00,AOS,BUY,58.277025795948525,10.0,97646.10562324665
2023-01-12 05:00:00,AIZ,BUY,121.17070738559204,10.0,96434.39854939072
2023-01-12 05:00:00,ALLE,BUY,110.02290341211648,10.0,95334.16951526956
2023-01-17 05:00:00,AXP,BUY,150.36472763244245,10.0,93830.52223894514
2023-01-17 05:00:00,AMP,BUY,319.5186574461792,10.0,90635.33566448334
2023-01-17 05:00:00,AXON,BUY,188.30999755859372,10.0,88752.2356888974
2023-01-17 05:00:00,AMAT,BUY,106.70796966552734,10.0,87685.15599224213
2023-01-19 05:00:00,AVB,BUY,152.45523397479968,10.0,86160.60365249413
2023-01-19 05:00:00,AMZN,BUY,94.73999786376952,10.0,85213.20367385643
2023-01-20 05:00:00,APTV,BUY,101.51000213623048,10.0,84198.10365249413
2023-01-24 05:00:00,ADSK,BUY,209.30999755859372,10.0,82105.00367690819
2023-01-24 05:00:00,AMD,BUY,73.75,10.0,81367.50367690819
2023-01-30 05:00:00,BAC,BUY,32.71476353019521,10.0,81040.35604160624
2023-01-30 05:00:00,AAPL,BUY,142.80563325307273,10.0,79612.29970907551
2023-01-31 05:00:00,ALB,BUY,261.2556436586862,10.0,76999.74327248865
2023-02-01 05:00:00,APD,BUY,297.51669524463244,10.0,74024.57632004232
2023-02-03 05:00:00,APD,SELL,272.23181961685384,10.0,76746.89451621086
2023-02-03 05:00:00,AKAM,BUY,89.5199966430664,10.0,75851.6945497802
2023-02-06 05:00:00,ACN,BUY,274.2903061744992,10.0,73108.7914880352
2023-02-06 05:00:00,ANET,BUY,32.685001373291016,10.0,72781.9414743023
2023-02-08 05:00:00,AVY,SELL,173.5677097741771,5.0,73649.78002317318
2023-02-15 05:00:00,AKAM,SELL,81.52999877929688,10.0,74465.08001096615
2023-02-15 05:00:00,APTV,SELL,122.08999633789062,10.0,75685.97997434506
2023-02-22 05:00:00,ALB,SELL,233.1012162638819,10.0,78016.99213698387
2023-02-24 05:00:00,ABBV,BUY,136.8453239396635,10.0,76648.53889758723
2023-03-01 05:00:00,ACN,SELL,254.15975617258488,5.0,77919.33767845016
2023-03-03 05:00:00,BAC,SELL,31.46809695048795,5.0,78076.6781632026
2023-03-06 05:00:00,AIZ,SELL,121.71125774609924,5.0,78685.2344519331
2023-03-06 05:00:00,AMZN,SELL,95.19000244140624,5.0,79161.18446414013
2023-03-07 05:00:00,ALLE,SELL,110.28275220342732,5.0,79712.59822515726
2023-03-08 05:00:00,ADSK,SELL,205.83999633789065,5.0,80741.79820684671
2023-03-08 05:00:00,AXON,SELL,226.0,10.0,83001.79820684671
2023-03-10 05:00:00,ACN,SELL,249.48914381994092,5.0,84249.24392594642
2023-03-10 05:00:00,AVB,SELL,155.27933373856283,5.0,85025.64059463923
2023-03-10 05:00:00,BAC,SELL,28.354012013639604,5.0,85167.41065470743
2023-03-13 04:00:00,ABBV,SELL,134.76507790819522,5.0,85841.2360442484
2023-03-13 04:00:00,AIZ,SELL,109.937093793874,5.0,86390.92151321778
2023-03-13 04:00:00,AMP,SELL,281.7740858718364,10.0,89208.66237193614
2023-03-16 04:00:00,ALLE,SELL,99.73569349879271,5.0,89707.34083943011
2023-03-16 04:00:00,AMD,SELL,89.72000122070312,10.0,90604.54085163714
2023-03-17 04:00:00,ANET,SELL,40.63124847412109,10.0,91010.85333637835
2023-03-20 04:00:00,AVY,SELL,160.3951162153339,5.0,91812.82891745502
2023-03-20 04:00:00,AXP,SELL,153.10058337262575,5.0,92578.33183431815
2023-03-24 04:00:00,AVB,SELL,139.1157249457504,5.0,93273.91045904689
2023-03-31 04:00:00,ACGL,BUY,64.56600900930587,10.0,92628.25036895383
2023-04-04 04:00:00,AON,BUY,310.73465473894225,10.0,89520.90382156441
2023-04-04 04:00:00,ACN,BUY,272.7941972839045,10.0,86792.96184872536
2023-04-05 04:00:00,AMGN,BUY,229.46236021491657,10.0,84498.3382465762
2023-04-10 04:00:00,AWK,BUY,141.77927470031918,10.0,83080.54549957301
2023-04-10 04:00:00,AEE,BUY,82.53515616660934,10.0,82255.19393790692
2023-04-10 04:00:00,AEP,BUY,85.10007085386943,10.0,81404.19322936823
2023-04-10 04:00:00,BA,BUY,211.0,10.0,79294.19322936823
2023-04-11 04:00:00,AZO,BUY,2553.110107421875,10.0,53763.09215514948
2023-04-12 04:00:00,AMCR,BUY,9.79629030074077,10.0,53665.12925214208
2023-04-13 04:00:00,AOS,SELL,62.73592360640775,5.0,53978.808870174114
2023-04-13 04:00:00,AKAM,BUY,81.4800033569336,10.0,53164.00883660478
2023-04-13 04:00:00,APD,BUY,269.68631719061545,10.0,50467.145664698626
2023-04-13 04:00:00,ADM,BUY,74.4926246408857,10.0,49722.219418289766
2023-04-13 04:00:00,AMT,BUY,193.14798815528812,10.0,47790.73953673689
2023-04-14 04:00:00,ABT,BUY,98.67172623201796,10.0,46804.02227441671
2023-04-14 04:00:00,APA,BUY,36.557235625034416,10.0,46438.44991816637
2023-04-17 04:00:00,AMAT,SELL,106.7721305314748,5.0,46972.31057082374
2023-04-17 04:00:00,AVY,BUY,170.70124338939493,10.0,45265.29813692979
2023-04-17 04:00:00,AES,BUY,21.40954989185104,10.0,45051.20263801128
2023-04-19 04:00:00,AVB,BUY,158.1136450296148,10.0,43470.06618771513
2023-04-21 04:00:00,AFL,BUY,62.88078752305416,10.0,42841.258312484584
2023-04-24 04:00:00,APA,SELL,33.574752359045256,10.0,43177.00583607503
2023-04-26 04:00:00,ADSK,SELL,191.19000244140625,5.0,44132.955848282065
2023-04-26 04:00:00,BA,SELL,208.25,5.0,45174.205848282065
2023-04-27 04:00:00,AMCR,SELL,9.573445269300802,5.0,45222.07307462857
2023-04-27 04:00:00,AVY,SELL,156.9246996473772,10.0,46791.32007110234
