Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-10-01 00:00:00-04:00,13.055118659513349,13.108331983778006,12.815656162890775,13.010773658752441,17555400,0.0,0.0
2015-10-02 00:00:00-04:00,12.851132234859444,13.250235557556152,12.806787233268576,13.250235557556152,14386200,0.0,0.0
2015-10-05 00:00:00-04:00,12.984166951684978,13.463091097462142,12.984166951684978,13.392139434814453,23367200,0.0,0.0
2015-10-06 00:00:00-04:00,13.383267975516372,13.58725375927178,13.232495506736118,13.516302108764648,13421500,0.0,0.0
2015-10-07 00:00:00-04:00,13.658210862422289,13.853328402117102,13.489700836647721,13.64934253692627,17421000,0.0,0.0
2015-10-08 00:00:00-04:00,13.649338980957378,13.95088311453102,13.59612481279114,13.897669792175293,11398400,0.0,0.0
2015-10-09 00:00:00-04:00,13.853325740566705,13.942015744973286,13.587256573157523,13.879932403564453,14906100,0.0,0.0
2015-10-12 00:00:00-04:00,13.853323084171032,13.879929742066913,13.720288948881223,13.835585594177246,8574100,0.0,0.0
2015-10-13 00:00:00-04:00,13.693681530601271,13.773502350597271,13.418744090404392,13.427613258361816,17777100,0.0,0.0
2015-10-14 00:00:00-04:00,13.48970062332547,13.755769837645268,13.365534764426707,13.693686485290527,20314000,0.0,0.0
2015-10-15 00:00:00-04:00,13.835588150827732,14.101656470573582,13.658208143249752,13.942015647888184,25250600,0.0,0.0
2015-10-16 00:00:00-04:00,13.968622955127664,14.19921629896876,13.817850449216994,14.03957462310791,15916600,0.0,0.0
2015-10-19 00:00:00-04:00,14.190346270629842,14.23469042607712,13.871063784032469,14.021836280822754,11012300,0.0,0.0
2015-10-20 00:00:00-04:00,14.00409891950563,14.474153935703939,13.968623085185202,14.358858108520508,19316700,0.0,0.0
2015-10-21 00:00:00-04:00,14.660404312326046,14.811176831870403,14.23469257432816,14.25243091583252,20605600,0.0,0.0
2015-10-22 00:00:00-04:00,14.36772706517718,14.784567900799013,14.261298717985865,14.376594543457031,31972200,0.0,0.0
2015-10-23 00:00:00-04:00,14.367723848903132,14.642661287804797,14.296772197198806,14.580578804016113,15106000,0.0,0.0
2015-10-26 00:00:00-04:00,14.766830328594855,14.811176180405216,14.261299459305677,14.483023643493652,11076200,0.0,0.0
2015-10-27 00:00:00-04:00,14.42094040040688,14.77569873852575,14.41207123050126,14.4298095703125,14499900,0.0,0.0
2015-10-28 00:00:00-04:00,14.29677387731425,14.77569715969493,14.29677387731425,14.669270515441895,13535400,0.0,0.0
2015-10-29 00:00:00-04:00,14.633791364769493,14.917597956942071,14.518495571057155,14.846646308898926,14808500,0.0,0.0
2015-10-30 00:00:00-04:00,14.811176090163272,14.926471920925177,14.695878567780097,14.873258590698242,10770700,0.0,0.0
2015-11-02 00:00:00-05:00,14.890994616313241,15.032897935938513,14.873256278454832,14.979682922363281,7825500,0.0,0.0
2015-11-03 00:00:00-05:00,14.98854810877995,15.121582224128359,14.864383160004174,15.077238082885742,9825800,0.0,0.0
2015-11-04 00:00:00-05:00,14.997421472023571,15.103849809056067,14.917600642154456,14.961946487426758,11165100,0.0,0.0
2015-11-05 00:00:00-05:00,14.997424337463114,15.086114353331991,14.793438485099646,14.908734321594238,9679500,0.0,0.0
2015-11-06 00:00:00-05:00,14.882125057614338,15.130455014644182,14.749089218781537,15.121585845947266,11137300,0.0,0.0
2015-11-09 00:00:00-05:00,14.873259330219499,15.11272186557906,14.757961802103555,14.908734321594238,12893600,0.0,0.0
2015-11-10 00:00:00-05:00,14.766826448133703,14.935337257488857,14.713613131566067,14.864385604858398,9401900,0.0,0.0
2015-11-11 00:00:00-05:00,14.935341092907272,14.979685252831144,14.7224860803544,14.890996932983398,7059600,0.0,0.0
2015-11-12 00:00:00-05:00,14.80230851598399,14.926473530442609,14.6337976452034,14.660405158996582,18727000,0.0,0.0
2015-11-13 00:00:00-05:00,15.183672485626415,15.520692492580535,14.944209966894647,15.290099143981934,20075500,0.0,0.0
2015-11-16 00:00:00-05:00,15.201407011029346,15.777891147816591,15.09498036753887,15.733545303344727,15869900,0.0,0.0
2015-11-17 00:00:00-05:00,15.75138762703053,15.965449317740838,15.626518732752292,15.894095420837402,15621200,0.1,0.0
2015-11-18 00:00:00-05:00,15.90301466966586,16.21518860262821,15.894095220014242,16.170591354370117,12712300,0.0,0.0
2015-11-19 00:00:00-05:00,16.233020782470703,16.429243489949094,16.179504106713566,16.233020782470703,12973500,0.0,0.0
2015-11-20 00:00:00-05:00,16.3132954706753,16.375729896446988,16.045717172954554,16.21518325805664,13651100,0.0,0.0
2015-11-23 00:00:00-05:00,15.894095220014242,16.482765287332466,15.894095220014242,16.170591354370117,8125700,0.0,0.0
2015-11-24 00:00:00-05:00,16.018967216440775,16.536285189200207,16.010049466272385,16.39357566833496,11883600,0.0,0.0
2015-11-25 00:00:00-05:00,16.45600700378418,16.652229772981098,16.322216973520337,16.45600700378418,12356800,0.0,0.0
2015-11-27 00:00:00-05:00,16.42032857626975,16.71466356933381,16.402489679426875,16.607633590698242,5012300,0.0,0.0
2015-11-30 00:00:00-05:00,16.696821604588166,16.875207137818357,16.678984412233564,16.741418838500977,11926100,0.0,0.0
2015-12-01 00:00:00-05:00,16.71466188488474,17.15170460622637,16.696822989839614,17.10710906982422,17276500,0.0,0.0
2015-12-02 00:00:00-05:00,17.026839162744825,17.249820291957082,17.017919713431013,17.062515258789062,10679400,0.0,0.0
2015-12-03 00:00:00-05:00,17.151709750363917,17.22306365073421,16.66115189796955,16.732505798339844,15094900,0.0,0.0
2015-12-04 00:00:00-05:00,16.714661144262966,17.026834988877702,16.714661144262966,16.97332000732422,12265900,0.0,0.0
2015-12-07 00:00:00-05:00,17.035759092814004,17.080354639430556,16.839534604794647,16.86629295349121,13871100,0.0,0.0
2015-12-08 00:00:00-05:00,16.616550766284487,16.964402437910753,16.598713571266067,16.901968002319336,10641200,0.0,0.0
2015-12-09 00:00:00-05:00,16.696822250008275,17.205220529003434,16.687902802880927,16.97332000732422,13953500,0.0,0.0
2015-12-10 00:00:00-05:00,16.83952880875906,16.928721572503758,16.687901620756215,16.72357940673828,13511000,0.0,0.0
2015-12-11 00:00:00-05:00,16.589792984789387,16.60763187979451,16.286538574544895,16.34005355834961,13903800,0.0,0.0
2015-12-14 00:00:00-05:00,16.41140943032861,16.438167776086104,15.894093320826443,16.09923553466797,16391900,0.0,0.0
2015-12-15 00:00:00-05:00,16.23302312768499,16.563034169812774,16.206264785940597,16.464921951293945,16828400,0.0,0.0
2015-12-16 00:00:00-05:00,16.509525987787274,16.589799344874336,16.188432559439033,16.500606536865234,14933200,0.0,0.0
2015-12-17 00:00:00-05:00,16.687906796559826,16.687906796559826,16.09031900691081,16.108156204223633,13475400,0.0,0.0
2015-12-18 00:00:00-05:00,15.992207822701896,16.233027865049294,15.920853925103902,16.143835067749023,29994500,0.0,0.0
2015-12-21 00:00:00-05:00,16.322208251633548,16.54518924797395,16.188419994071307,16.5184326171875,9573300,0.0,0.0
2015-12-22 00:00:00-05:00,16.554120196808523,16.803859698710138,16.429251296463306,16.732505798339844,9538800,0.0,0.0
2015-12-23 00:00:00-05:00,16.76817938921129,17.178465530865438,16.74142274383251,17.026838302612305,15180500,0.0,0.0
2015-12-24 00:00:00-05:00,17.017911769529732,17.11602396497222,16.96439679983847,17.04467010498047,3195700,0.0,0.0
2015-12-28 00:00:00-05:00,17.10711231145864,17.160627305523935,16.72358450136687,16.946565628051758,8102300,0.0,0.0
2015-12-29 00:00:00-05:00,16.955480014721573,17.31224937065152,16.955480014721573,17.1784610748291,10880400,0.0,0.0
2015-12-30 00:00:00-05:00,17.0268340549138,17.2587345638727,16.893045757763414,16.9108829498291,6435400,0.0,0.0
2015-12-31 00:00:00-05:00,16.89305318525946,16.910890385167765,16.652233123779297,16.652233123779297,8685100,0.0,0.0
2016-01-04 00:00:00-05:00,16.331131075060537,16.473838806152344,16.233020573191386,16.473838806152344,13331700,0.0,0.0
