Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-10-01 00:00:00-04:00,46.73495504356006,46.887394138454184,45.99682503384647,46.51030731201172,3856200,0.0,0.0
2015-10-02 00:00:00-04:00,45.84438043364586,47.45703887939453,45.70798804979218,47.45703887939453,3170700,0.0,0.0
2015-10-05 00:00:00-04:00,47.70576308309886,48.251338830738284,47.673669671920976,48.05878448486328,2173200,0.0,0.0
2015-10-06 00:00:00-04:00,47.93042359631081,48.35565066834793,47.810074810347174,48.042747497558594,2154800,0.0,0.0
2015-10-07 00:00:00-04:00,48.29947500478876,48.700633429977046,47.99459374467881,48.171104431152344,2419300,0.0,0.0
2015-10-08 00:00:00-04:00,48.04273410008809,49.12586062932691,47.93041023016358,49.03760528564453,2474000,0.0,0.0
2015-10-09 00:00:00-04:00,49.07771819143122,49.20609182023063,48.38772830020898,48.492027282714844,2438200,0.0,0.0
2015-10-12 00:00:00-04:00,48.57226136823868,49.05365023947802,48.492027849301586,48.869117736816406,1401800,0.0,0.0
2015-10-13 00:00:00-04:00,48.7246973406138,49.05364709568435,48.63644200573709,48.652488708496094,1649800,0.0,0.0
2015-10-14 00:00:00-04:00,48.540169921628554,48.620400383211056,47.96250080432757,48.02668762207031,2427000,0.0,0.0
2015-10-15 00:00:00-04:00,48.48401204346661,49.494930022739425,48.355641457835205,49.41469955444336,2906600,0.0,0.0
2015-10-16 00:00:00-04:00,49.29433805082297,49.350499976233884,48.668531990189784,49.101783752441406,3285000,0.0,0.0
2015-10-19 00:00:00-04:00,48.96540097443535,49.46283967177871,48.780868448877456,49.41469955444336,2427200,0.0,0.0
2015-10-20 00:00:00-04:00,49.454817491064325,49.92016280227972,49.24621642573779,49.29435348510742,3255900,0.0,0.0
2015-10-21 00:00:00-04:00,49.45481062147027,49.71957665361091,48.60435671104603,48.660518646240234,4371300,0.0,0.0
2015-10-22 00:00:00-04:00,48.94133658688898,49.45481897285927,48.63645527249546,49.38261032104492,2836200,0.0,0.0
2015-10-23 00:00:00-04:00,49.67946230619503,49.74364912899602,49.33446884572627,49.486907958984375,3194400,0.0,0.0
2015-10-26 00:00:00-04:00,49.60725660309976,49.81585765551304,49.4146991957523,49.5992317199707,2260400,0.0,0.0
2015-10-27 00:00:00-04:00,49.254232364509306,49.41469635129606,48.30749820912308,48.37168502807617,4572700,0.0,0.0
2015-10-28 00:00:00-04:00,48.62842374758141,49.99236297607422,48.51609988063421,49.99236297607422,3851200,0.0,0.0
2015-10-29 00:00:00-04:00,49.872019042556616,50.48980343101597,49.79981039817576,50.377479553222656,2700800,0.0,0.0
2015-10-30 00:00:00-04:00,50.41758510716411,50.49781555858589,49.623290171468135,49.647361755371094,3913500,0.0,0.0
2015-11-02 00:00:00-05:00,49.82387007750377,50.008405627501,49.30236601456752,49.58317565917969,5335900,0.0,0.0
2015-11-03 00:00:00-05:00,50.481785676724655,50.8348071260366,49.4548208654824,50.67434310913086,6269100,0.0,0.0
2015-11-04 00:00:00-05:00,50.626192256189796,50.794681121559485,49.92817745027278,50.457706451416016,3658200,0.0,0.0
2015-11-05 00:00:00-05:00,50.51385761359055,51.123620006440376,50.465720571404425,50.98722457885742,3230800,0.0,0.0
2015-11-06 00:00:00-05:00,51.3402580751345,51.74943833390313,50.8829346415517,51.404441833496094,3067600,0.0,0.0
2015-11-09 00:00:00-05:00,51.37235320948247,51.388402976312925,50.71445355686217,50.963172912597656,2454000,0.0,0.0
2015-11-10 00:00:00-05:00,50.939087841729865,51.05943350851115,50.642228463693094,50.80269241333008,1813000,0.0,0.0
2015-11-11 00:00:00-05:00,50.963166580560106,50.97921328480053,50.55398327391896,50.64223861694336,1451000,0.0,0.0
2015-11-12 00:00:00-05:00,50.088647901412976,50.44969114440609,49.968299133549834,50.1849250793457,3045900,0.0,0.0
2015-11-13 00:00:00-05:00,50.17689955741464,50.409572192479494,49.93620510002856,50.07259750366211,2312100,0.0,0.0
2015-11-16 00:00:00-05:00,49.92817711152178,50.64223861694336,49.807831420612416,50.64223861694336,2566900,0.0,0.0
2015-11-17 00:00:00-05:00,50.65026815586802,50.931077854401856,50.26515640048041,50.31329345703125,2153600,0.0,0.0
2015-11-18 00:00:00-05:00,50.34537925119476,51.043394010937746,50.34537925119476,50.94711685180664,2085900,0.0,0.0
2015-11-19 00:00:00-05:00,50.93909179808995,51.043390771948744,50.71444102691178,50.842811584472656,1659600,0.0,0.0
2015-11-20 00:00:00-05:00,50.786655066163696,51.28409064712001,50.67433119890864,50.818748474121094,3077700,0.0,0.0
2015-11-23 00:00:00-05:00,50.8267706364369,50.86688892695042,50.51386755824489,50.63421630859375,2201000,0.0,0.0
2015-11-24 00:00:00-05:00,50.377483727047746,50.67434015161009,50.18492630587983,50.49782943725586,1621900,0.0,0.0
2015-11-25 00:00:00-05:00,50.642934856465665,50.73967312644032,50.26403894245488,50.32853317260742,1745400,0.3,0.0
2015-11-27 00:00:00-05:00,50.41721800139947,50.715496167949475,50.33660020283557,50.65906524658203,821500,0.0,0.0
2015-11-30 00:00:00-05:00,50.76385834150866,50.908967279355835,50.425269794780554,50.59456253051758,3012500,0.0,0.0
2015-12-01 00:00:00-05:00,51.06213477113047,51.779619195784065,50.997640545216186,51.19112014770508,3411300,0.0,0.0
2015-12-02 00:00:00-05:00,51.23144034879307,51.32817863667,50.63488398575485,50.69937515258789,2680900,0.0,0.0
2015-12-03 00:00:00-05:00,50.74773191548331,51.00570266257084,50.376899350951724,50.602622985839844,3197900,0.0,0.0
2015-12-04 00:00:00-05:00,50.763863768901594,52.06178103215971,50.75580045190686,51.98922348022461,2647500,0.0,0.0
2015-12-07 00:00:00-05:00,51.87635274157953,52.15045011778249,51.747370444342856,51.908599853515625,2675500,0.0,0.0
2015-12-08 00:00:00-05:00,51.892473816611044,51.90053098085159,51.32815864391284,51.48133087158203,2433600,0.0,0.0
2015-12-09 00:00:00-05:00,51.19112239307295,51.65869632569857,50.57037928006346,50.707427978515625,2561200,0.0,0.0
2015-12-10 00:00:00-05:00,50.71548805414516,50.852536752150534,50.223730324971065,50.368839263916016,2417100,0.0,0.0
2015-12-11 00:00:00-05:00,49.73197563895625,50.07862445039725,49.32083567029014,49.554622650146484,2120700,0.0,0.0
2015-12-14 00:00:00-05:00,49.64329599884045,50.078619725990855,49.11122785684356,49.4901237487793,2356300,0.0,0.0
2015-12-15 00:00:00-05:00,49.81259479787781,50.78804702651653,49.75616388053536,50.546199798583984,3020400,0.0,0.0
2015-12-16 00:00:00-05:00,51.0137616465359,51.19111768401054,50.40914214633105,51.09437942504883,2177700,0.0,0.0
2015-12-17 00:00:00-05:00,51.1185654786218,51.1185654786218,50.28015899658203,50.28015899658203,2161600,0.0,0.0
2015-12-18 00:00:00-05:00,50.07056054655729,50.07056054655729,48.98224351747961,49.44175720214844,6688800,0.0,0.0
2015-12-21 00:00:00-05:00,49.62717136275765,49.901265668466415,49.127350344830305,49.41756820678711,3117400,0.0,0.0
2015-12-22 00:00:00-05:00,49.748089773413724,50.52200196504034,49.37725723266601,50.38495635986328,2203300,0.0,0.0
2015-12-23 00:00:00-05:00,50.53008237998959,50.80417675835315,50.53008237998959,50.69937515258789,1916300,0.0,0.0
2015-12-24 00:00:00-05:00,50.65099815551076,51.15081613800511,50.53007301164325,50.90090560913086,1298700,0.0,0.0
2015-12-28 00:00:00-05:00,50.79609607269849,50.83640649784811,50.24791057865698,50.49781799316406,1833300,0.0,0.0
2015-12-29 00:00:00-05:00,50.86059318137177,51.18305814936116,50.675176901116714,50.94120788574219,1495600,0.0,0.0
2015-12-30 00:00:00-05:00,50.908966752369246,51.06213592950948,50.60262532283475,50.63487243652344,1523000,0.0,0.0
2015-12-31 00:00:00-05:00,50.48170690928091,50.60263206409608,50.03831980038268,50.054443359375,1573600,0.0,0.0
2016-01-04 00:00:00-05:00,49.07900198504589,49.159616722624484,48.30508635811785,48.909706115722656,3339200,0.0,0.0
2016-01-05 00:00:00-05:00,48.941934340743785,49.15153749791298,48.68396358980779,48.79682540893555,2808800,0.0,0.0
2016-01-06 00:00:00-05:00,48.20027817969366,48.530803458106284,48.04710590355436,48.2486457824707,2868400,0.0,0.0
2016-01-07 00:00:00-05:00,47.39411136754804,48.0954691771293,47.007155228632385,47.11195373535156,3982600,0.0,0.0
2016-01-08 00:00:00-05:00,47.402168043309786,47.51502985759861,46.87010300790977,46.942657470703125,2883900,0.0,0.0
2016-01-11 00:00:00-05:00,47.07164695287817,47.265126562314336,46.42672004684771,46.77336883544922,3037300,0.0,0.0
2016-01-12 00:00:00-05:00,47.10388254690511,47.353793007295536,46.60406470137757,47.2812385559082,2957900,0.0,0.0
2016-01-13 00:00:00-05:00,47.41829733975914,47.84556085279551,46.61213791123518,46.6846923828125,4225600,0.0,0.0
2016-01-14 00:00:00-05:00,46.73305596770058,47.708507990208595,46.73305596770058,47.0958251953125,3193200,0.0,0.0
2016-01-15 00:00:00-05:00,45.87854107128994,47.20870559379377,45.16911978760424,46.862056732177734,5060200,0.0,0.0
2016-01-19 00:00:00-05:00,47.57952765857509,47.84555865865597,46.80561538074377,47.11195373535156,3082900,0.0,0.0
2016-01-20 00:00:00-05:00,46.3541679891586,47.14420387455201,46.06395009753363,46.74918746948242,4685500,0.0,0.0
2016-01-21 00:00:00-05:00,46.92654142756125,47.28931379960454,46.61213973020848,46.878173828125,3858000,0.0,0.0
2016-01-22 00:00:00-05:00,47.49084687471289,47.56340133874825,46.918474478019384,47.184505462646484,2699600,0.0,0.0
2016-01-25 00:00:00-05:00,47.00714996933639,47.128072019388036,46.450898083236304,46.5153923034668,3852400,0.0,0.0
2016-01-26 00:00:00-05:00,46.797553608660905,47.30543490316769,46.66050798369709,46.9023551940918,2184300,0.0,0.0
2016-01-27 00:00:00-05:00,46.90234087007756,47.869732491468326,46.78141576418377,47.0877571105957,2891300,0.0,0.0
2016-01-28 00:00:00-05:00,47.426370496993506,47.96649595005671,47.09584211047119,47.74077224731445,3191000,0.0,0.0
2016-01-29 00:00:00-05:00,48.111591086869,48.861319541367685,47.91005124588019,48.85325622558594,3799200,0.0,0.0
2016-02-01 00:00:00-05:00,48.48242374843567,49.038675678785225,48.224452997499675,48.79682540893555,2667500,0.0,0.0
2016-02-02 00:00:00-05:00,48.377622913654726,48.77264236192921,48.176083069183946,48.34537887573242,2540900,0.0,0.0
2016-02-03 00:00:00-05:00,48.603354394912756,48.603354394912756,46.99103548110112,48.079349517822266,4765200,0.0,0.0
2016-02-04 00:00:00-05:00,48.75651636537962,50.143111410029384,48.75651636537962,50.022186279296875,5520000,0.0,0.0
2016-02-05 00:00:00-05:00,50.05443968666465,51.207247930366194,50.05443968666465,51.08632278442383,4617500,0.0,0.0
2016-02-08 00:00:00-05:00,50.6832414809228,51.22336988726245,50.27210153302591,51.0540771484375,3008500,0.0,0.0
2016-02-09 00:00:00-05:00,50.63486359727072,50.99763279955131,50.34464577524347,50.79609298706055,3743700,0.0,0.0
2016-02-10 00:00:00-05:00,51.00569855282144,51.54582379999889,50.69935716211804,50.77191162109375,2987500,0.0,0.0
2016-02-11 00:00:00-05:00,49.94157100019439,50.51394338519163,49.74003116813167,50.23984909057617,3020000,0.0,0.0
2016-02-12 00:00:00-05:00,50.80416325367936,51.844106491243565,50.675177879045215,51.521644592285156,3615300,0.0,0.0
2016-02-16 00:00:00-05:00,51.9731000383649,52.17463989820003,51.47327897179074,52.053714752197266,3502500,0.0,0.0
2016-02-17 00:00:00-05:00,52.1504606834793,52.63415515950195,52.1504606834793,52.41648864746094,3342700,0.0,0.0
2016-02-18 00:00:00-05:00,52.3278096675346,52.40036106137568,51.650632572477214,51.83605194091797,4086400,0.0,0.0
2016-02-19 00:00:00-05:00,51.50552591889664,51.9489160692865,51.432971446583224,51.59420394897461,4300100,0.0,0.0
2016-02-22 00:00:00-05:00,51.59420904824373,52.07790352796921,51.59420904824373,51.94892120361328,2513100,0.0,0.0
2016-02-23 00:00:00-05:00,51.84410431853414,51.84410431853414,51.239487898918966,51.37653350830078,1973500,0.0,0.0
2016-02-24 00:00:00-05:00,51.07019655971232,51.698999905166225,50.610685949533845,51.55389404296875,2366700,0.0,0.0
2016-02-25 00:00:00-05:00,51.79699735114254,52.21837815049819,51.59441209287078,52.194068908691406,1936100,0.33,0.0
2016-02-26 00:00:00-05:00,52.29130276189764,52.43716438646349,52.03199389404847,52.121131896972656,2391400,0.0,0.0
2016-02-29 00:00:00-05:00,51.959068150201986,52.11302873913892,51.41613806227851,51.42424011230469,2285100,0.0,0.0
2016-03-01 00:00:00-05:00,51.732163712187806,52.518192291259766,51.529578485102356,52.518192291259766,2167700,0.0,0.0
2016-03-02 00:00:00-05:00,52.45338519190051,53.01251637957079,52.38045127377949,53.004417419433594,2215600,0.0,0.0
2016-03-03 00:00:00-05:00,52.99629662851921,53.05302024479225,52.672159028783064,52.923362731933594,1985400,0.0,0.0
2016-03-04 00:00:00-05:00,52.91527994523371,53.150273439886284,52.55062271568642,52.9801025390625,1629400,0.0,0.0
2016-03-07 00:00:00-05:00,52.51819616579555,52.93147179061425,52.46957768607957,52.69647216796875,1609200,0.0,0.0
2016-03-08 00:00:00-05:00,52.47768306386812,52.70457754678215,52.29130192009675,52.33182144165039,1797100,0.0,0.0
2016-03-09 00:00:00-05:00,52.501992110257255,52.60733421053294,52.12923600649987,52.29130172729492,1496600,0.0,0.0
2016-03-10 00:00:00-05:00,52.33992524181318,52.68837213921073,51.643034538223844,52.07251739501953,3071400,0.0,0.0
2016-03-11 00:00:00-05:00,52.615423062144856,53.24748783294064,52.43714711501598,53.09352111816406,2235300,0.0,0.0
2016-03-14 00:00:00-04:00,52.82612766416534,53.00440365950038,52.29129967816022,52.63164138793945,1744700,0.0,0.0
2016-03-15 00:00:00-04:00,52.275101203707166,53.531126081806136,52.169752913814875,53.41767883300781,2367500,0.0,0.0
2016-03-16 00:00:00-04:00,53.255614980491934,53.91198925490413,53.05302971728703,53.70940399169922,2163000,0.0,0.0
2016-03-17 00:00:00-04:00,53.74992136207625,54.65749934809936,53.53923096571602,54.45491409301758,2338000,0.0,0.0
2016-03-18 00:00:00-04:00,54.61697398866196,54.90869718638213,54.0173234966416,54.479217529296875,3777200,0.0,0.0
2016-03-21 00:00:00-04:00,54.23611519878743,54.422496320943104,53.96059608548038,54.16318130493164,1258000,0.0,0.0
2016-03-22 00:00:00-04:00,54.211823241289466,54.487336260004156,54.02544205972605,54.22802734375,1551500,0.0,0.0
2016-03-23 00:00:00-04:00,54.219907747201624,54.30094059348701,53.9038691365918,54.0173225402832,2080500,0.0,0.0
2016-03-24 00:00:00-04:00,53.86336527714277,53.879569376285566,53.43388555213239,53.636470794677734,1396500,0.0,0.0
