Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-10-01 00:00:00-04:00,47.03252675847234,48.46456466994067,46.990895145798824,48.41461181640625,1317900,0.0,0.0
2015-10-02 00:00:00-04:00,47.81516192432856,49.54693001462838,47.40719553960661,49.52195358276367,1034600,0.0,0.0
2015-10-05 00:00:00-04:00,49.813358069803556,50.26294971474886,49.15561785124635,49.405391693115234,1133500,0.0,0.0
2015-10-06 00:00:00-04:00,49.380407448659156,49.4220358863763,48.53949839696022,48.79759979248047,665300,0.0,0.0
2015-10-07 00:00:00-04:00,49.08068071870048,49.61353237768206,48.66438996311531,48.94746780395508,704800,0.0,0.0
2015-10-08 00:00:00-04:00,48.84756185654586,49.37208916360035,48.52285553467058,49.2472038269043,669700,0.0,0.0
2015-10-09 00:00:00-04:00,49.422031199297564,50.13805169389301,49.22221027074115,49.63017654418945,522400,0.0,0.0
2015-10-12 00:00:00-04:00,49.680135181316665,49.98819261439399,49.25552002573584,49.5302734375,544300,0.0,0.0
2015-10-13 00:00:00-04:00,49.33045196533203,49.69678666777388,49.15561061935157,49.33045196533203,745300,0.0,0.0
2015-10-14 00:00:00-04:00,49.37208670554593,49.630188136876086,48.706022081520786,48.81425857543945,667900,0.0,0.0
2015-10-15 00:00:00-04:00,48.94747245368116,49.46367215034975,48.31470866649682,49.405391693115234,991100,0.0,0.0
2015-10-16 00:00:00-04:00,49.59689435481926,49.946580339681624,49.43037737041086,49.8466682434082,586400,0.0,0.0
2015-10-19 00:00:00-04:00,49.73009308783131,50.146383841798794,49.521947710847556,50.10475540161133,371300,0.0,0.0
2015-10-20 00:00:00-04:00,49.99649924354549,50.62093512879222,49.75504993899926,50.5959587097168,479800,0.0,0.0
2015-10-21 00:00:00-04:00,50.77081289957792,50.77081289957792,50.22963690044234,50.296241760253906,501900,0.0,0.0
2015-10-22 00:00:00-04:00,50.74585915758327,52.44432671861466,50.704230704587346,52.327762603759766,503100,0.0,0.0
2015-10-23 00:00:00-04:00,52.83561907711141,53.43507874904566,52.660777731479335,53.21028137207031,567300,0.0,0.0
2015-10-26 00:00:00-04:00,53.15200906248097,53.32685361093253,52.68576222668801,52.93553924560547,653900,0.0,0.0
2015-10-27 00:00:00-04:00,52.62746749783752,52.843940432057174,51.89479818090635,52.5775146484375,730800,0.0,0.0
2015-10-28 00:00:00-04:00,52.67742905798365,53.543311357700986,52.46928369415855,53.501686096191406,527200,0.0,0.0
