Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-10-01 00:00:00-04:00,80.57845396585498,81.086954679707,79.7158295889742,80.41500854492188,1455400,0.0,0.0
2015-10-02 00:00:00-04:00,79.01665085126324,81.54097634234387,78.4355130637694,81.52281188964844,1583500,0.0,0.0
2015-10-05 00:00:00-04:00,81.98594189408377,83.21177969820499,81.64996865923679,83.10281372070312,936700,0.0,0.0
2015-10-06 00:00:00-04:00,82.63057726775068,83.4387219197792,81.87691209815354,81.98587799072266,981200,0.0,0.0
2015-10-07 00:00:00-04:00,82.41267372750377,83.05737317129227,81.92233747566995,82.77588653564453,1037500,0.0,0.0
2015-10-08 00:00:00-04:00,82.5216419065281,83.62035575086995,82.11303178170246,83.4750747680664,793600,0.0,0.0
2015-10-09 00:00:00-04:00,83.22079638699667,83.83825591779821,82.55793266939989,82.89390563964844,1043600,0.0,0.0
2015-10-12 00:00:00-04:00,82.77588293064407,83.13001349803872,82.6396772675597,82.88484191894531,900000,0.0,0.0
2015-10-13 00:00:00-04:00,82.54889533684195,82.83946425392226,81.92235329500558,82.43084716796875,1330200,0.0,0.0
2015-10-14 00:00:00-04:00,82.23107210521003,82.44900396857223,81.6499343249951,81.76798248291016,840000,0.0,0.0
2015-10-15 00:00:00-04:00,82.48531754571331,83.29346940109876,82.21291311293623,82.85761260986328,1257900,0.0,0.0
2015-10-16 00:00:00-04:00,83.49323244933824,83.80196579590068,82.68508749679937,83.19358825683594,950500,0.0,0.0
2015-10-19 00:00:00-04:00,83.14818108411946,83.28438676368962,82.06762480129375,82.29463195800781,1028600,0.0,0.0
2015-10-20 00:00:00-04:00,81.81337064527729,83.17541346488026,81.81337064527729,83.13909149169922,1791900,0.0,0.0
2015-10-21 00:00:00-04:00,83.60220994312229,83.87462134965827,82.8394690891573,82.92118835449219,1243100,0.0,0.0
2015-10-22 00:00:00-04:00,83.37518633881568,84.75538677195922,83.35702881488459,83.91092681884766,1016400,0.0,0.0
2015-10-23 00:00:00-04:00,84.35589966489897,84.60106445885245,83.19362359574862,83.98360443115234,1651400,0.0,0.0
2015-10-26 00:00:00-04:00,84.14701675404312,84.37402392577262,83.62035845298048,84.19242095947266,802800,0.0,0.0
2015-10-27 00:00:00-04:00,83.4478245822563,84.25596943222983,83.13909127487662,84.24688720703125,993300,0.0,0.0
2015-10-28 00:00:00-04:00,84.62828258710272,86.09929175790519,84.13795312454529,86.07205200195312,998500,0.0,0.0
2015-10-29 00:00:00-04:00,85.82607261988534,86.47281887539921,85.20665259422802,86.38172912597656,809500,0.3,0.0
2015-10-30 00:00:00-04:00,84.7147738801445,85.34330507154749,83.84941069028253,84.99715423583984,2369100,0.0,0.0
2015-11-02 00:00:00-05:00,85.05181384428168,86.39995904516198,84.64189947735044,86.26332092285156,1235100,0.0,0.0
2015-11-03 00:00:00-05:00,85.88985009900024,86.66412351948779,85.4161722054925,86.1904525756836,3179200,0.0,0.0
2015-11-04 00:00:00-05:00,86.19046508502767,86.65502503492247,85.92629986563605,86.04471588134766,1516600,0.0,0.0
2015-11-05 00:00:00-05:00,86.04474036941603,86.76436163055286,86.04474036941603,86.35445404052734,1485400,0.0,0.0
2015-11-06 00:00:00-05:00,87.21979660329276,87.21979660329276,85.08826652868942,85.2340087890625,2044000,0.0,0.0
2015-11-09 00:00:00-05:00,85.07915739384856,85.31599639074044,83.96784396578475,84.19557189941406,1209700,0.0,0.0
2015-11-10 00:00:00-05:00,84.04072896696248,84.79678051834739,83.57616197898183,84.69658660888672,728200,0.0,0.0
2015-11-11 00:00:00-05:00,84.94250693747537,85.67123899939429,84.4506138381357,85.5254898071289,796200,0.0,0.0
2015-11-12 00:00:00-05:00,84.88784771420138,85.3797407744214,84.5325927734375,84.5325927734375,949000,0.0,0.0
2015-11-13 00:00:00-05:00,84.5690234819972,85.0335903102613,84.1044636034366,84.80586242675781,1728400,0.0,0.0
2015-11-16 00:00:00-05:00,84.50525878428525,85.96272277832031,84.15911490803877,85.96272277832031,878000,0.0,0.0
2015-11-17 00:00:00-05:00,85.86252996258239,85.91718243505944,85.2066724940416,85.32508850097656,1259800,0.0,0.0
2015-11-18 00:00:00-05:00,85.39795721179323,86.59124910999421,85.29775638602177,86.54570770263672,1031700,0.0,0.0
2015-11-19 00:00:00-05:00,86.40909533750148,86.8554401809888,85.15203953454093,85.46174621582031,3081700,0.0,0.0
2015-11-20 00:00:00-05:00,85.55280621465288,86.61857099926478,85.11557258749562,86.40906524658203,1213400,0.0,0.0
2015-11-23 00:00:00-05:00,86.40908225461206,86.78255242841529,86.04471619379349,86.28155517578125,711900,0.0,0.0
2015-11-24 00:00:00-05:00,85.70764830349245,86.69143426061748,85.38883071082293,86.30885314941406,930200,0.0,0.0
2015-11-25 00:00:00-05:00,86.22690150632923,86.39085893423986,85.78054978689093,86.09026336669922,506500,0.0,0.0
2015-11-27 00:00:00-05:00,86.24512256553294,86.48196156040218,85.78055563897922,86.2177963256836,414400,0.0,0.0
